strain,protein,EBC_ID,AD_best_rank,AF_best_rank,AD_n_halogen_bond,AF_n_halogen_bond,AD_n_hbond,AF_n_hbond,AD_n_hydrophobic,AF_n_hydrophobic,AD_n_metal_complex,AF_n_metal_complex,AD_n_pi_cation,AF_n_pi_cation,AD_n_pi_stack,AF_n_pi_stack,AD_n_salt_bridge,AF_n_salt_bridge,AD_n_water_bridge,AF_n_water_bridge,AD_total_interactions,AF_total_interactions,AD_minus_AF_total_interactions,AD_minus_AF_n_hydrophobic,AD_minus_AF_n_hbond,AD_minus_AF_n_water_bridge,AD_minus_AF_n_salt_bridge,AD_minus_AF_n_pi_stack,AD_minus_AF_n_pi_cation,AD_minus_AF_n_halogen_bond,AD_minus_AF_n_metal_complex
sudan,OPG154,EBC-03801,,82.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-03838,82.0,,0.0,,14.0,,153.0,,0.0,,0.0,,0.0,,2.0,,0.0,,169.0,,169.0,153.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-03852,38.0,,0.0,,13.0,,146.0,,0.0,,0.0,,0.0,,0.0,,0.0,,159.0,,159.0,146.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-03865,7.0,,0.0,,9.0,,189.0,,0.0,,0.0,,0.0,,0.0,,0.0,,198.0,,198.0,189.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-03874,,16.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-03960,,70.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,2.0,,0.0,,3.0,-3.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-04013,,69.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,2.0,,0.0,,3.0,-3.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-04018,,12.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-04173,,37.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-04381,,68.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-04407,,22.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-06061,53.0,,0.0,,33.0,,99.0,,0.0,,4.0,,2.0,,15.0,,0.0,,153.0,,153.0,99.0,33.0,0.0,15.0,2.0,4.0,0.0,0.0
sudan,OPG154,EBC-06062,91.0,,0.0,,41.0,,187.0,,0.0,,1.0,,1.0,,8.0,,0.0,,238.0,,238.0,187.0,41.0,0.0,8.0,1.0,1.0,0.0,0.0
sudan,OPG154,EBC-06111,19.0,,0.0,,20.0,,152.0,,0.0,,0.0,,0.0,,0.0,,0.0,,172.0,,172.0,152.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-06211,,34.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,1.0,,0.0,,2.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-06569,,1.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-06581,,99.0,,0.0,,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-06702,,94.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-06754,,53.0,,0.0,,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-06968,,46.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,2.0,,0.0,,4.0,-4.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07030,,93.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07067,,44.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07074,,90.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,1.0,,0.0,,4.0,-4.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07205,,96.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07235,,83.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07236,84.0,,0.0,,8.0,,170.0,,0.0,,0.0,,1.0,,3.0,,0.0,,182.0,,182.0,170.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-07249,26.0,,0.0,,19.0,,138.0,,0.0,,2.0,,0.0,,0.0,,0.0,,159.0,,159.0,138.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0
sudan,OPG154,EBC-07250,80.0,,0.0,,12.0,,166.0,,0.0,,0.0,,1.0,,0.0,,0.0,,179.0,,179.0,166.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-07301,24.0,,0.0,,9.0,,155.0,,0.0,,1.0,,0.0,,2.0,,0.0,,167.0,,167.0,155.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0
sudan,OPG154,EBC-07355,,8.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07421,42.0,,0.0,,18.0,,124.0,,0.0,,1.0,,0.0,,6.0,,0.0,,149.0,,149.0,124.0,18.0,0.0,6.0,0.0,1.0,0.0,0.0
sudan,OPG154,EBC-07488,,75.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,1.0,,0.0,,4.0,-4.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07528,83.0,,0.0,,5.0,,183.0,,0.0,,0.0,,1.0,,2.0,,0.0,,191.0,,191.0,183.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-07670,31.0,,0.0,,34.0,,168.0,,0.0,,0.0,,0.0,,3.0,,0.0,,205.0,,205.0,168.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07742,,21.0,,0.0,,1.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,-6.0,-5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07744,100.0,,0.0,,24.0,,169.0,,0.0,,2.0,,2.0,,10.0,,0.0,,207.0,,207.0,169.0,24.0,0.0,10.0,2.0,2.0,0.0,0.0
sudan,OPG154,EBC-07863,,28.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-07967,,40.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08258,,76.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,1.0,,0.0,,6.0,-6.0,-5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08587,30.0,,0.0,,14.0,,117.0,,0.0,,0.0,,0.0,,0.0,,0.0,,131.0,,131.0,117.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08615,27.0,,0.0,,70.0,,133.0,,0.0,,0.0,,0.0,,13.0,,0.0,,216.0,,216.0,133.0,70.0,0.0,13.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08641,,7.0,,0.0,,1.0,,4.0,,0.0,,0.0,,0.0,,2.0,,0.0,,7.0,-7.0,-4.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08704,,95.0,,1.0,,1.0,,3.0,,0.0,,0.0,,0.0,,1.0,,0.0,,6.0,-6.0,-3.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0
sudan,OPG154,EBC-08705,,43.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,1.0,,0.0,,4.0,-4.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08722,,54.0,,0.0,,1.0,,4.0,,0.0,,0.0,,0.0,,1.0,,0.0,,6.0,-6.0,-4.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08780,,100.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08785,,77.0,,0.0,,1.0,,2.0,,0.0,,0.0,,1.0,,0.0,,0.0,,4.0,-4.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
sudan,OPG154,EBC-08788,37.0,,0.0,,30.0,,151.0,,0.0,,3.0,,1.0,,5.0,,0.0,,190.0,,190.0,151.0,30.0,0.0,5.0,1.0,3.0,0.0,0.0
sudan,OPG154,EBC-08807,,73.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,1.0,,0.0,,4.0,-4.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-08822,90.0,,0.0,,44.0,,129.0,,0.0,,0.0,,2.0,,3.0,,0.0,,178.0,,178.0,129.0,44.0,0.0,3.0,2.0,0.0,0.0,0.0
sudan,OPG154,EBC-08915,17.0,,0.0,,17.0,,182.0,,0.0,,0.0,,0.0,,7.0,,0.0,,206.0,,206.0,182.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-09015,,97.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-09050,,78.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-09098,65.0,,0.0,,33.0,,168.0,,0.0,,2.0,,1.0,,3.0,,0.0,,207.0,,207.0,168.0,33.0,0.0,3.0,1.0,2.0,0.0,0.0
sudan,OPG154,EBC-09148,,45.0,,1.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
sudan,OPG154,EBC-09204,,23.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-09224,,15.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
sudan,OPG154,EBC-09225,,9.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,2.0,,0.0,,4.0,-4.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-101110,,20.0,,0.0,,2.0,,2.0,,0.0,,0.0,,0.0,,1.0,,0.0,,5.0,-5.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-11034,,56.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,1.0,,0.0,,3.0,-3.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-11041,57.0,,0.0,,32.0,,120.0,,0.0,,0.0,,0.0,,0.0,,0.0,,152.0,,152.0,120.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-11069,45.0,,0.0,,34.0,,161.0,,0.0,,0.0,,0.0,,1.0,,0.0,,196.0,,196.0,161.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-11281,20.0,,15.0,,14.0,,127.0,,0.0,,1.0,,1.0,,5.0,,0.0,,163.0,,163.0,127.0,14.0,0.0,5.0,1.0,1.0,15.0,0.0
sudan,OPG154,EBC-11294,,80.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-11342,,86.0,,0.0,,0.0,,3.0,,0.0,,0.0,,1.0,,0.0,,0.0,,4.0,-4.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
sudan,OPG154,EBC-11364,16.0,,7.0,,40.0,,82.0,,0.0,,8.0,,1.0,,12.0,,0.0,,150.0,,150.0,82.0,40.0,0.0,12.0,1.0,8.0,7.0,0.0
sudan,OPG154,EBC-11367,85.0,,0.0,,54.0,,144.0,,0.0,,2.0,,5.0,,12.0,,0.0,,217.0,,217.0,144.0,54.0,0.0,12.0,5.0,2.0,0.0,0.0
sudan,OPG154,EBC-11433,98.0,,0.0,,62.0,,134.0,,0.0,,1.0,,0.0,,10.0,,0.0,,207.0,,207.0,134.0,62.0,0.0,10.0,0.0,1.0,0.0,0.0
sudan,OPG154,EBC-118037,49.0,,0.0,,37.0,,110.0,,0.0,,0.0,,1.0,,9.0,,0.0,,157.0,,157.0,110.0,37.0,0.0,9.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-12063,52.0,,0.0,,60.0,,80.0,,0.0,,2.0,,2.0,,14.0,,0.0,,158.0,,158.0,80.0,60.0,0.0,14.0,2.0,2.0,0.0,0.0
sudan,OPG154,EBC-12273,22.0,,0.0,,31.0,,140.0,,0.0,,0.0,,3.0,,3.0,,0.0,,177.0,,177.0,140.0,31.0,0.0,3.0,3.0,0.0,0.0,0.0
sudan,OPG154,EBC-12341,,84.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-12412,58.0,,0.0,,47.0,,168.0,,0.0,,0.0,,1.0,,6.0,,0.0,,222.0,,222.0,168.0,47.0,0.0,6.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-12537,,63.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,3.0,,0.0,,5.0,-5.0,-2.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-12821,15.0,,0.0,,65.0,,120.0,,0.0,,1.0,,2.0,,7.0,,0.0,,195.0,,195.0,120.0,65.0,0.0,7.0,2.0,1.0,0.0,0.0
sudan,OPG154,EBC-12825,97.0,,7.0,,30.0,,169.0,,0.0,,3.0,,0.0,,5.0,,0.0,,214.0,,214.0,169.0,30.0,0.0,5.0,0.0,3.0,7.0,0.0
sudan,OPG154,EBC-12884,66.0,,7.0,,28.0,,86.0,,0.0,,2.0,,1.0,,22.0,,0.0,,146.0,,146.0,86.0,28.0,0.0,22.0,1.0,2.0,7.0,0.0
sudan,OPG154,EBC-12986,,79.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-13061,79.0,,0.0,,53.0,,95.0,,0.0,,3.0,,2.0,,11.0,,0.0,,164.0,,164.0,95.0,53.0,0.0,11.0,2.0,3.0,0.0,0.0
sudan,OPG154,EBC-13071,92.0,,0.0,,22.0,,176.0,,0.0,,0.0,,1.0,,1.0,,0.0,,200.0,,200.0,176.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-13120,54.0,,0.0,,43.0,,142.0,,0.0,,0.0,,0.0,,18.0,,0.0,,203.0,,203.0,142.0,43.0,0.0,18.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-13127,59.0,,0.0,,35.0,,193.0,,0.0,,1.0,,0.0,,23.0,,0.0,,252.0,,252.0,193.0,35.0,0.0,23.0,0.0,1.0,0.0,0.0
sudan,OPG154,EBC-13184,76.0,,4.0,,62.0,,147.0,,0.0,,3.0,,0.0,,32.0,,0.0,,248.0,,248.0,147.0,62.0,0.0,32.0,0.0,3.0,4.0,0.0
sudan,OPG154,EBC-13436,,67.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-13579,35.0,,0.0,,76.0,,127.0,,0.0,,0.0,,0.0,,8.0,,0.0,,211.0,,211.0,127.0,76.0,0.0,8.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-13607,3.0,,0.0,,65.0,,192.0,,0.0,,1.0,,2.0,,9.0,,0.0,,269.0,,269.0,192.0,65.0,0.0,9.0,2.0,1.0,0.0,0.0
sudan,OPG154,EBC-13814,89.0,,0.0,,18.0,,148.0,,0.0,,2.0,,1.0,,1.0,,0.0,,170.0,,170.0,148.0,18.0,0.0,1.0,1.0,2.0,0.0,0.0
sudan,OPG154,EBC-13822,,39.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,1.0,,0.0,,5.0,-5.0,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-13851,63.0,,0.0,,43.0,,144.0,,0.0,,0.0,,2.0,,2.0,,0.0,,191.0,,191.0,144.0,43.0,0.0,2.0,2.0,0.0,0.0,0.0
sudan,OPG154,EBC-13974,,26.0,,0.0,,1.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
sudan,OPG154,EBC-14147,28.0,,0.0,,47.0,,105.0,,0.0,,0.0,,2.0,,7.0,,0.0,,161.0,,161.0,105.0,47.0,0.0,7.0,2.0,0.0,0.0,0.0
sudan,OPG154,EBC-14210,69.0,,0.0,,18.0,,158.0,,0.0,,0.0,,0.0,,7.0,,0.0,,183.0,,183.0,158.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-14214,48.0,,0.0,,28.0,,176.0,,0.0,,2.0,,3.0,,13.0,,0.0,,222.0,,222.0,176.0,28.0,0.0,13.0,3.0,2.0,0.0,0.0
sudan,OPG154,EBC-144070,,92.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-14434,,58.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-145189,,55.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,1.0,,0.0,,4.0,-4.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-145226,25.0,,0.0,,56.0,,144.0,,0.0,,1.0,,1.0,,5.0,,0.0,,207.0,,207.0,144.0,56.0,0.0,5.0,1.0,1.0,0.0,0.0
sudan,OPG154,EBC-14819,,85.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-14842,,29.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-149094,6.0,,0.0,,30.0,,153.0,,0.0,,0.0,,1.0,,12.0,,0.0,,196.0,,196.0,153.0,30.0,0.0,12.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-151087,,36.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,1.0,,0.0,,3.0,-3.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-157188,,18.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-157213,93.0,,8.0,,48.0,,118.0,,0.0,,2.0,,0.0,,13.0,,0.0,,189.0,,189.0,118.0,48.0,0.0,13.0,0.0,2.0,8.0,0.0
sudan,OPG154,EBC-157222,47.0,,0.0,,24.0,,104.0,,0.0,,0.0,,0.0,,1.0,,0.0,,129.0,,129.0,104.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-157241,40.0,,3.0,,60.0,,131.0,,0.0,,1.0,,6.0,,15.0,,0.0,,216.0,,216.0,131.0,60.0,0.0,15.0,6.0,1.0,3.0,0.0
sudan,OPG154,EBC-157248,99.0,,0.0,,49.0,,125.0,,0.0,,2.0,,4.0,,11.0,,0.0,,191.0,,191.0,125.0,49.0,0.0,11.0,4.0,2.0,0.0,0.0
sudan,OPG154,EBC-160036,2.0,,1.0,,24.0,,163.0,,0.0,,0.0,,1.0,,3.0,,0.0,,192.0,,192.0,163.0,24.0,0.0,3.0,1.0,0.0,1.0,0.0
sudan,OPG154,EBC-17121,50.0,,0.0,,52.0,,96.0,,0.0,,2.0,,2.0,,15.0,,0.0,,167.0,,167.0,96.0,52.0,0.0,15.0,2.0,2.0,0.0,0.0
sudan,OPG154,EBC-180260,70.0,,0.0,,17.0,,142.0,,0.0,,3.0,,4.0,,1.0,,0.0,,167.0,,167.0,142.0,17.0,0.0,1.0,4.0,3.0,0.0,0.0
sudan,OPG154,EBC-216028,44.0,,0.0,,24.0,,154.0,,0.0,,1.0,,0.0,,8.0,,0.0,,187.0,,187.0,154.0,24.0,0.0,8.0,0.0,1.0,0.0,0.0
sudan,OPG154,EBC-217022,51.0,,5.0,,33.0,,103.0,,0.0,,2.0,,0.0,,16.0,,0.0,,159.0,,159.0,103.0,33.0,0.0,16.0,0.0,2.0,5.0,0.0
sudan,OPG154,EBC-218037,34.0,,0.0,,29.0,,126.0,,0.0,,2.0,,3.0,,6.0,,0.0,,166.0,,166.0,126.0,29.0,0.0,6.0,3.0,2.0,0.0,0.0
sudan,OPG154,EBC-218043,1.0,,0.0,,42.0,,136.0,,0.0,,5.0,,2.0,,17.0,,0.0,,202.0,,202.0,136.0,42.0,0.0,17.0,2.0,5.0,0.0,0.0
sudan,OPG154,EBC-221084,41.0,,0.0,,45.0,,118.0,,0.0,,6.0,,2.0,,17.0,,0.0,,188.0,,188.0,118.0,45.0,0.0,17.0,2.0,6.0,0.0,0.0
sudan,OPG154,EBC-23629,14.0,,0.0,,23.0,,174.0,,0.0,,0.0,,1.0,,2.0,,0.0,,200.0,,200.0,174.0,23.0,0.0,2.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-24042,29.0,,0.0,,0.0,,285.0,,0.0,,0.0,,0.0,,0.0,,0.0,,285.0,,285.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-244029,33.0,,0.0,,35.0,,153.0,,0.0,,0.0,,1.0,,2.0,,0.0,,191.0,,191.0,153.0,35.0,0.0,2.0,1.0,0.0,0.0,0.0
sudan,OPG154,EBC-249057,78.0,,0.0,,24.0,,169.0,,0.0,,1.0,,1.0,,6.0,,0.0,,201.0,,201.0,169.0,24.0,0.0,6.0,1.0,1.0,0.0,0.0
sudan,OPG154,EBC-252093,21.0,,0.0,,48.0,,119.0,,0.0,,1.0,,0.0,,9.0,,0.0,,177.0,,177.0,119.0,48.0,0.0,9.0,0.0,1.0,0.0,0.0
sudan,OPG154,EBC-252122,86.0,,6.0,,54.0,,114.0,,0.0,,0.0,,1.0,,17.0,,0.0,,192.0,,192.0,114.0,54.0,0.0,17.0,1.0,0.0,6.0,0.0
sudan,OPG154,EBC-253180,96.0,,2.0,,64.0,,124.0,,0.0,,0.0,,0.0,,9.0,,0.0,,199.0,,199.0,124.0,64.0,0.0,9.0,0.0,0.0,2.0,0.0
sudan,OPG154,EBC-255053,71.0,,0.0,,28.0,,171.0,,0.0,,1.0,,0.0,,4.0,,0.0,,204.0,,204.0,171.0,28.0,0.0,4.0,0.0,1.0,0.0,0.0
sudan,OPG154,EBC-255056,77.0,,0.0,,24.0,,159.0,,0.0,,1.0,,5.0,,6.0,,0.0,,195.0,,195.0,159.0,24.0,0.0,6.0,5.0,1.0,0.0,0.0
sudan,OPG154,EBC-26060,,62.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-26080,,57.0,,0.0,,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-26082,,35.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-26103,,60.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-26139,,33.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-26171,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0.0,,2.0,-2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
sudan,OPG154,EBC-26180,,61.0,,0.0,,1.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
